,Isolate2,Isolate1,PWI,Collection Date1,Host Species1,Subtype1,Country1,State/Province1,Collection Date2,Host Species2,Subtype2,Country2,State/Province2,Time Delta
941294,A/northern pintail/Interior Alaska/10BM00849R2/2010,A/northern pintail/Interior Alaska/9BM10146R0/2009(H3N1),7.997935999999998,2009-08-15 00:00:00,IRD:Northern Pintail/Avian,,,,2010-05-23 00:00:00,IRD:Northern Pintail/Avian,H3N1,USA,Alaska,"281 days, 00:00:00"
941305,A/northern pintail/Interior Alaska/10BM00849R2/2010,A/northern pintail/Interior Alaska/9BM10525R2/2009(H3N1),7.997935999999998,2009-08-16 00:00:00,IRD:Northern Pintail/Avian,,,,2010-05-23 00:00:00,IRD:Northern Pintail/Avian,H3N1,USA,Alaska,"280 days, 00:00:00"
941317,A/northern pintail/Interior Alaska/10BM00849R2/2010,A/northern pintail/Interior Alaska/9BM11325R0/2009(H3N1),7.997503999999998,2009-08-18 00:00:00,IRD:Northern Pintail/Avian,,,,2010-05-23 00:00:00,IRD:Northern Pintail/Avian,H3N1,USA,Alaska,"278 days, 00:00:00"
941321,A/northern pintail/Interior Alaska/10BM00849R2/2010,A/northern pintail/Interior Alaska/9BM11431R0/2009(H3N1),7.994505999999999,2009-08-18 00:00:00,IRD:Northern Pintail/Avian,,,,2010-05-23 00:00:00,IRD:Northern Pintail/Avian,H3N1,USA,Alaska,"278 days, 00:00:00"
941422,A/northern pintail/Interior Alaska/10BM00849R2/2010,A/northern pintail/Interior Alaska/9BM8448R0/2009(H3N1),7.997935999999998,2009-08-10 00:00:00,IRD:Northern Pintail/Avian,,,,2010-05-23 00:00:00,IRD:Northern Pintail/Avian,H3N1,USA,Alaska,"286 days, 00:00:00"
941423,A/northern pintail/Interior Alaska/10BM00849R2/2010,A/northern pintail/Interior Alaska/9BM8459R0/2009(H3N1),7.997935999999998,2009-08-10 00:00:00,IRD:Northern Pintail/Avian,,,,2010-05-23 00:00:00,IRD:Northern Pintail/Avian,H3N1,USA,Alaska,"286 days, 00:00:00"
941424,A/northern pintail/Interior Alaska/10BM00849R2/2010,A/northern pintail/Interior Alaska/9BM8464R0/2009(H3N1),7.997071999999998,2009-08-10 00:00:00,IRD:Northern Pintail/Avian,,,,2010-05-23 00:00:00,IRD:Northern Pintail/Avian,H3N1,USA,Alaska,"286 days, 00:00:00"
941426,A/northern pintail/Interior Alaska/10BM00849R2/2010,A/northern pintail/Interior Alaska/9BM8502R0/2009(H3N1),7.997935999999998,2009-08-10 00:00:00,IRD:Northern Pintail/Avian,,,,2010-05-23 00:00:00,IRD:Northern Pintail/Avian,H3N1,USA,Alaska,"286 days, 00:00:00"
941443,A/northern pintail/Interior Alaska/10BM00849R2/2010,A/northern pintail/Interior Alaska/9BM9973R0/2009(H3N1),7.997935999999998,2009-08-15 00:00:00,IRD:Northern Pintail/Avian,,,,2010-05-23 00:00:00,IRD:Northern Pintail/Avian,H3N1,USA,Alaska,"281 days, 00:00:00"
944791,A/northern pintail/Interior Alaska/10BM02585R0/2010,A/mallard/Wisconsin/2653/2009,7.686083999999999,2009-10-17 00:00:00,IRD:Mallard/Avian,H4N6,USA,Wisconsin,2010-06-22 00:00:00,IRD:Northern Pintail/Avian,H4N6,USA,Alaska,"248 days, 00:00:00"
945631,A/northern pintail/Interior Alaska/10BM02791R0/2010,A/mallard/Interior Alaska/10BM02530R0/2010,7.984280000000001,2010-06-22 00:00:00,IRD:Mallard/Avian,H4N6,USA,Alaska,2010-06-25 00:00:00,IRD:Northern Pintail/Avian,H4N6,USA,Alaska,"3 days, 00:00:00"
945632,A/northern pintail/Interior Alaska/10BM02791R0/2010,A/mallard/Interior Alaska/10BM02644R0/2010,7.987286999999999,2010-06-25 00:00:00,IRD:Mallard/Avian,H4N6,USA,Alaska,2010-06-25 00:00:00,IRD:Northern Pintail/Avian,H4N6,USA,Alaska,00:00:00
946258,A/northern pintail/Interior Alaska/10BM02791R0/2010,A/northern shoveler/Interior Alaska/10BM02593R0/2010,7.989371,2010-06-23 00:00:00,IRD:Northern Shoveler/Avian,H4N6,USA,Alaska,2010-06-25 00:00:00,IRD:Northern Pintail/Avian,H4N6,USA,Alaska,"2 days, 00:00:00"
946834,A/northern pintail/Interior Alaska/10BM04668R0/2010,A/mallard/Interior Alaska/10BM04623R0/2010(H4N6),7.998549000000001,2010-07-18 00:00:00,IRD:Mallard/Avian,H4N6,USA,Alaska,2010-07-18 00:00:00,IRD:Northern Pintail/Avian,H4N6,USA,Alaska,00:00:00
946835,A/northern pintail/Interior Alaska/10BM04668R0/2010,A/mallard/Interior Alaska/10BM04624R0/2010(H4N6),7.998549000000001,2010-07-18 00:00:00,IRD:Mallard/Avian,H4N6,USA,Alaska,2010-07-18 00:00:00,IRD:Northern Pintail/Avian,H4N6,USA,Alaska,00:00:00
947212,A/northern pintail/Interior Alaska/10BM04668R0/2010,A/northern pintail/Interior Alaska/10BM04722R0/2010,7.998549000000001,2010-07-18 00:00:00,IRD:Northern Pintail/Avian,H4N6,USA,Alaska,2010-07-18 00:00:00,IRD:Northern Pintail/Avian,H4N6,USA,Alaska,00:00:00
948027,A/northern pintail/Interior Alaska/10BM04704R0/2010,A/mallard/Interior Alaska/10BM02530R0/2010,7.973858,2010-06-22 00:00:00,IRD:Mallard/Avian,H4N6,USA,Alaska,2010-07-18 00:00:00,IRD:Northern Pintail/Avian,H4N6,USA,Alaska,"26 days, 00:00:00"
948028,A/northern pintail/Interior Alaska/10BM04704R0/2010,A/mallard/Interior Alaska/10BM02644R0/2010,7.975130999999998,2010-06-25 00:00:00,IRD:Mallard/Avian,H4N6,USA,Alaska,2010-07-18 00:00:00,IRD:Northern Pintail/Avian,H4N6,USA,Alaska,"23 days, 00:00:00"
948030,A/northern pintail/Interior Alaska/10BM04704R0/2010,A/mallard/Interior Alaska/10BM03979R0/2010,7.9709,2010-07-12 00:00:00,IRD:Mallard/Avian,H4N6,USA,Alaska,2010-07-18 00:00:00,IRD:Northern Pintail/Avian,H4N6,USA,Alaska,"6 days, 00:00:00"
948034,A/northern pintail/Interior Alaska/10BM04704R0/2010,A/mallard/Interior Alaska/10BM04626R0/2010(H4N6),7.978014999999999,2010-07-18 00:00:00,IRD:Mallard/Avian,H4N6,USA,Alaska,2010-07-18 00:00:00,IRD:Northern Pintail/Avian,H4N6,USA,Alaska,00:00:00
948407,A/northern pintail/Interior Alaska/10BM04704R0/2010,A/northern pintail/Interior Alaska/10BM02791R0/2010,7.969983000000001,2010-06-25 00:00:00,IRD:Northern Pintail/Avian,H4N6,USA,Alaska,2010-07-18 00:00:00,IRD:Northern Pintail/Avian,H4N6,USA,Alaska,"23 days, 00:00:00"
948654,A/northern pintail/Interior Alaska/10BM04704R0/2010,A/northern shoveler/Interior Alaska/10BM02593R0/2010,7.977213999999999,2010-06-23 00:00:00,IRD:Northern Shoveler/Avian,H4N6,USA,Alaska,2010-07-18 00:00:00,IRD:Northern Pintail/Avian,H4N6,USA,Alaska,"25 days, 00:00:00"
948655,A/northern pintail/Interior Alaska/10BM04704R0/2010,A/northern shoveler/Interior Alaska/10BM02892R0/2010,7.972976000000001,2010-06-30 00:00:00,IRD:Northern Shoveler/Avian,H4N6,USA,Alaska,2010-07-18 00:00:00,IRD:Northern Pintail/Avian,H4N6,USA,Alaska,"18 days, 00:00:00"
949230,A/northern pintail/Interior Alaska/10BM04722R0/2010,A/mallard/Interior Alaska/10BM04623R0/2010(H4N6),8.0,2010-07-18 00:00:00,IRD:Mallard/Avian,H4N6,USA,Alaska,2010-07-18 00:00:00,IRD:Northern Pintail/Avian,H4N6,USA,Alaska,00:00:00
949231,A/northern pintail/Interior Alaska/10BM04722R0/2010,A/mallard/Interior Alaska/10BM04624R0/2010(H4N6),8.0,2010-07-18 00:00:00,IRD:Mallard/Avian,H4N6,USA,Alaska,2010-07-18 00:00:00,IRD:Northern Pintail/Avian,H4N6,USA,Alaska,00:00:00
949606,A/northern pintail/Interior Alaska/10BM04722R0/2010,A/northern pintail/Interior Alaska/10BM04668R0/2010,7.998549000000001,2010-07-18 00:00:00,IRD:Northern Pintail/Avian,H4N6,USA,Alaska,2010-07-18 00:00:00,IRD:Northern Pintail/Avian,H4N6,USA,Alaska,00:00:00
951311,A/northern pintail/Interior Alaska/10BM05171R0/2010,A/American green-winged teal/Interior Alaska/10BM05165R0/2010(H4N6),7.982608000000001,2010-07-22 00:00:00,IRD:Green-Winged Teal/Avian,H4N6,USA,Alaska,2010-07-22 00:00:00,IRD:Northern Pintail/Avian,H4N6,USA,Alaska,00:00:00
951621,A/northern pintail/Interior Alaska/10BM05171R0/2010,A/mallard/Interior Alaska/10BM02530R0/2010,7.984400000000001,2010-06-22 00:00:00,IRD:Mallard/Avian,H4N6,USA,Alaska,2010-07-22 00:00:00,IRD:Northern Pintail/Avian,H4N6,USA,Alaska,"30 days, 00:00:00"
951622,A/northern pintail/Interior Alaska/10BM05171R0/2010,A/mallard/Interior Alaska/10BM02644R0/2010,7.9865400000000015,2010-06-25 00:00:00,IRD:Mallard/Avian,H4N6,USA,Alaska,2010-07-22 00:00:00,IRD:Northern Pintail/Avian,H4N6,USA,Alaska,"27 days, 00:00:00"
951624,A/northern pintail/Interior Alaska/10BM05171R0/2010,A/mallard/Interior Alaska/10BM03979R0/2010,7.982310000000001,2010-07-12 00:00:00,IRD:Mallard/Avian,H4N6,USA,Alaska,2010-07-22 00:00:00,IRD:Northern Pintail/Avian,H4N6,USA,Alaska,"10 days, 00:00:00"
951628,A/northern pintail/Interior Alaska/10BM05171R0/2010,A/mallard/Interior Alaska/10BM04626R0/2010(H4N6),7.987167000000001,2010-07-18 00:00:00,IRD:Mallard/Avian,H4N6,USA,Alaska,2010-07-22 00:00:00,IRD:Northern Pintail/Avian,H4N6,USA,Alaska,"4 days, 00:00:00"
951629,A/northern pintail/Interior Alaska/10BM05171R0/2010,A/mallard/Interior Alaska/10BM04988R0/2010(H4N6),7.987141000000001,2010-07-21 00:00:00,IRD:Mallard/Avian,H4N6,USA,Alaska,2010-07-22 00:00:00,IRD:Northern Pintail/Avian,H4N6,USA,Alaska,"1 days, 00:00:00"
952001,A/northern pintail/Interior Alaska/10BM05171R0/2010,A/northern pintail/Interior Alaska/10BM02791R0/2010,7.9813930000000015,2010-06-25 00:00:00,IRD:Northern Pintail/Avian,H4N6,USA,Alaska,2010-07-22 00:00:00,IRD:Northern Pintail/Avian,H4N6,USA,Alaska,"27 days, 00:00:00"
952003,A/northern pintail/Interior Alaska/10BM05171R0/2010,A/northern pintail/Interior Alaska/10BM04704R0/2010,7.970103,2010-07-18 00:00:00,IRD:Northern Pintail/Avian,H4N6,USA,Alaska,2010-07-22 00:00:00,IRD:Northern Pintail/Avian,H4N6,USA,Alaska,"4 days, 00:00:00"
952248,A/northern pintail/Interior Alaska/10BM05171R0/2010,A/northern shoveler/Interior Alaska/10BM02593R0/2010,7.988624000000001,2010-06-23 00:00:00,IRD:Northern Shoveler/Avian,H4N6,USA,Alaska,2010-07-22 00:00:00,IRD:Northern Pintail/Avian,H4N6,USA,Alaska,"29 days, 00:00:00"
952249,A/northern pintail/Interior Alaska/10BM05171R0/2010,A/northern shoveler/Interior Alaska/10BM02892R0/2010,7.984385,2010-06-30 00:00:00,IRD:Northern Shoveler/Avian,H4N6,USA,Alaska,2010-07-22 00:00:00,IRD:Northern Pintail/Avian,H4N6,USA,Alaska,"22 days, 00:00:00"
952831,A/northern pintail/Interior Alaska/10BM06303R0/2010,A/mallard/Interior Alaska/10BM05347R0/2010(H7N3),7.994372999999999,2010-07-25 00:00:00,IRD:Mallard/Avian,H7N3,USA,Alaska,2010-07-29 00:00:00,IRD:Northern Pintail/Avian,H7N3,USA,Alaska,"4 days, 00:00:00"
952833,A/northern pintail/Interior Alaska/10BM06303R0/2010,A/mallard/Interior Alaska/10BM05860R0/2010(H7N3),7.994372999999999,2010-07-26 00:00:00,IRD:Mallard/Avian,,,,2010-07-29 00:00:00,IRD:Northern Pintail/Avian,H7N3,USA,Alaska,"3 days, 00:00:00"
953206,A/northern pintail/Interior Alaska/10BM06303R0/2010,A/northern pintail/Interior Alaska/10BM06306R0/2010,7.998828,2010-07-29 00:00:00,IRD:Northern Pintail/Avian,H7N3,USA,Alaska,2010-07-29 00:00:00,IRD:Northern Pintail/Avian,H7N3,USA,Alaska,00:00:00
954029,A/northern pintail/Interior Alaska/10BM06306R0/2010,A/mallard/Interior Alaska/10BM05347R0/2010(H7N3),7.995546000000001,2010-07-25 00:00:00,IRD:Mallard/Avian,H7N3,USA,Alaska,2010-07-29 00:00:00,IRD:Northern Pintail/Avian,H7N3,USA,Alaska,"4 days, 00:00:00"
954031,A/northern pintail/Interior Alaska/10BM06306R0/2010,A/mallard/Interior Alaska/10BM05860R0/2010(H7N3),7.995546000000001,2010-07-26 00:00:00,IRD:Mallard/Avian,,,,2010-07-29 00:00:00,IRD:Northern Pintail/Avian,H7N3,USA,Alaska,"3 days, 00:00:00"
954403,A/northern pintail/Interior Alaska/10BM06306R0/2010,A/northern pintail/Interior Alaska/10BM06303R0/2010,7.998828,2010-07-29 00:00:00,IRD:Northern Pintail/Avian,H7N3,USA,Alaska,2010-07-29 00:00:00,IRD:Northern Pintail/Avian,H7N3,USA,Alaska,00:00:00
955227,A/northern pintail/Interior Alaska/10BM06524R0/2010,A/mallard/Interior Alaska/10BM05347R0/2010(H7N3),7.996764999999999,2010-07-25 00:00:00,IRD:Mallard/Avian,H7N3,USA,Alaska,2010-07-30 00:00:00,IRD:Northern Pintail/Avian,H7N3,USA,Alaska,"5 days, 00:00:00"
955229,A/northern pintail/Interior Alaska/10BM06524R0/2010,A/mallard/Interior Alaska/10BM05860R0/2010(H7N3),7.996764999999999,2010-07-26 00:00:00,IRD:Mallard/Avian,,,,2010-07-30 00:00:00,IRD:Northern Pintail/Avian,H7N3,USA,Alaska,"4 days, 00:00:00"
955601,A/northern pintail/Interior Alaska/10BM06524R0/2010,A/northern pintail/Interior Alaska/10BM06303R0/2010,7.9962100000000005,2010-07-29 00:00:00,IRD:Northern Pintail/Avian,H7N3,USA,Alaska,2010-07-30 00:00:00,IRD:Northern Pintail/Avian,H7N3,USA,Alaska,"1 days, 00:00:00"
955602,A/northern pintail/Interior Alaska/10BM06524R0/2010,A/northern pintail/Interior Alaska/10BM06306R0/2010,7.997382000000001,2010-07-29 00:00:00,IRD:Northern Pintail/Avian,H7N3,USA,Alaska,2010-07-30 00:00:00,IRD:Northern Pintail/Avian,H7N3,USA,Alaska,"1 days, 00:00:00"
955605,A/northern pintail/Interior Alaska/10BM06524R0/2010,A/northern pintail/Interior Alaska/10BM06720R0/2010,7.996917,2010-07-30 00:00:00,IRD:Northern Pintail/Avian,H7N3,USA,Alaska,2010-07-30 00:00:00,IRD:Northern Pintail/Avian,H7N3,USA,Alaska,00:00:00
957623,A/northern pintail/Interior Alaska/10BM06720R0/2010,A/mallard/Interior Alaska/10BM05347R0/2010(H7N3),7.995081,2010-07-25 00:00:00,IRD:Mallard/Avian,H7N3,USA,Alaska,2010-07-30 00:00:00,IRD:Northern Pintail/Avian,H7N3,USA,Alaska,"5 days, 00:00:00"
957625,A/northern pintail/Interior Alaska/10BM06720R0/2010,A/mallard/Interior Alaska/10BM05860R0/2010(H7N3),7.995081,2010-07-26 00:00:00,IRD:Mallard/Avian,,,,2010-07-30 00:00:00,IRD:Northern Pintail/Avian,H7N3,USA,Alaska,"4 days, 00:00:00"
957997,A/northern pintail/Interior Alaska/10BM06720R0/2010,A/northern pintail/Interior Alaska/10BM06303R0/2010,7.998362999999999,2010-07-29 00:00:00,IRD:Northern Pintail/Avian,H7N3,USA,Alaska,2010-07-30 00:00:00,IRD:Northern Pintail/Avian,H7N3,USA,Alaska,"1 days, 00:00:00"
957998,A/northern pintail/Interior Alaska/10BM06720R0/2010,A/northern pintail/Interior Alaska/10BM06306R0/2010,7.999535000000001,2010-07-29 00:00:00,IRD:Northern Pintail/Avian,H7N3,USA,Alaska,2010-07-30 00:00:00,IRD:Northern Pintail/Avian,H7N3,USA,Alaska,"1 days, 00:00:00"
957999,A/northern pintail/Interior Alaska/10BM06720R0/2010,A/northern pintail/Interior Alaska/10BM06524R0/2010,7.996917,2010-07-30 00:00:00,IRD:Northern Pintail/Avian,H7N3,USA,Alaska,2010-07-30 00:00:00,IRD:Northern Pintail/Avian,H7N3,USA,Alaska,00:00:00
958500,A/northern pintail/Interior Alaska/10BM06872R0/2010,A/American green-winged teal/Interior Alaska/10BM05376R0/2010(H3N8),7.959267999999999,2010-07-25 00:00:00,IRD:Green-Winged Teal/Avian,H3N8,USA,Alaska,2010-07-31 00:00:00,IRD:Northern Pintail/Avian,H3N8,USA,Alaska,"6 days, 00:00:00"
958822,A/northern pintail/Interior Alaska/10BM06872R0/2010,A/mallard/Interior Alaska/10BM05797R0/2010(H3N8),7.982161999999999,2010-07-26 00:00:00,IRD:Mallard/Avian,H3N8,USA,Alaska,2010-07-31 00:00:00,IRD:Northern Pintail/Avian,H3N8,USA,Alaska,"5 days, 00:00:00"
958825,A/northern pintail/Interior Alaska/10BM06872R0/2010,A/mallard/Interior Alaska/10BM05968R0/2010,7.989730000000001,2010-07-27 00:00:00,IRD:Mallard/Avian,H3N8,USA,Alaska,2010-07-31 00:00:00,IRD:Northern Pintail/Avian,H3N8,USA,Alaska,"4 days, 00:00:00"
958827,A/northern pintail/Interior Alaska/10BM06872R0/2010,A/mallard/Interior Alaska/10BM06447R0/2010,7.891796999999999,2010-07-30 00:00:00,IRD:Mallard/Avian,(H3),USA,Alaska,2010-07-31 00:00:00,IRD:Northern Pintail/Avian,H3N8,USA,Alaska,"1 days, 00:00:00"
958837,A/northern pintail/Interior Alaska/10BM06872R0/2010,A/mallard/Interior Alaska/10BM06828R0/2010,7.983802999999999,2010-07-31 00:00:00,IRD:Mallard/Avian,H3N8,USA,Alaska,2010-07-31 00:00:00,IRD:Northern Pintail/Avian,H3N8,USA,Alaska,00:00:00
958838,A/northern pintail/Interior Alaska/10BM06872R0/2010,A/mallard/Interior Alaska/10BM06835R0/2010,7.983370999999999,2010-07-31 00:00:00,IRD:Mallard/Avian,H3N8,USA,Alaska,2010-07-31 00:00:00,IRD:Northern Pintail/Avian,H3N8,USA,Alaska,00:00:00
959438,A/northern pintail/Interior Alaska/10BM06872R0/2010,A/northern shoveler/Interior Alaska/10BM05382R0/2010,7.958966,2010-07-25 00:00:00,IRD:Northern Shoveler/Avian,H3N8,USA,Alaska,2010-07-31 00:00:00,IRD:Northern Pintail/Avian,H3N8,USA,Alaska,"6 days, 00:00:00"
959440,A/northern pintail/Interior Alaska/10BM06872R0/2010,A/northern shoveler/Interior Alaska/10BM05487R0/2010,7.95785,2010-07-26 00:00:00,IRD:Northern Shoveler/Avian,H3N8,USA,Alaska,2010-07-31 00:00:00,IRD:Northern Pintail/Avian,H3N8,USA,Alaska,"5 days, 00:00:00"
959441,A/northern pintail/Interior Alaska/10BM06872R0/2010,A/northern shoveler/Interior Alaska/10BM05491R0/2010,7.958583999999999,2010-07-26 00:00:00,IRD:Northern Shoveler/Avian,H3N8,USA,Alaska,2010-07-31 00:00:00,IRD:Northern Pintail/Avian,H3N8,USA,Alaska,"5 days, 00:00:00"
960019,A/northern pintail/Interior Alaska/10BM06895R0/2010,A/mallard/Interior Alaska/10BM05347R0/2010(H7N3),7.9958969999999985,2010-07-25 00:00:00,IRD:Mallard/Avian,H7N3,USA,Alaska,2010-07-31 00:00:00,IRD:Northern Pintail/Avian,H7N3,USA,Alaska,"6 days, 00:00:00"
960021,A/northern pintail/Interior Alaska/10BM06895R0/2010,A/mallard/Interior Alaska/10BM05860R0/2010(H7N3),7.9958969999999985,2010-07-26 00:00:00,IRD:Mallard/Avian,,,,2010-07-31 00:00:00,IRD:Northern Pintail/Avian,H7N3,USA,Alaska,"5 days, 00:00:00"
960037,A/northern pintail/Interior Alaska/10BM06895R0/2010,A/mallard/Interior Alaska/10BM06838R0/2010,7.996513999999999,2010-07-31 00:00:00,IRD:Mallard/Avian,H7N3,USA,Alaska,2010-07-31 00:00:00,IRD:Northern Pintail/Avian,H7N3,USA,Alaska,00:00:00
960038,A/northern pintail/Interior Alaska/10BM06895R0/2010,A/mallard/Interior Alaska/10BM06905R0/2010,7.999133,2010-07-31 00:00:00,IRD:Mallard/Avian,H7N3,USA,Alaska,2010-07-31 00:00:00,IRD:Northern Pintail/Avian,H7N3,USA,Alaska,00:00:00
960039,A/northern pintail/Interior Alaska/10BM06895R0/2010,A/mallard/Interior Alaska/10BM06909R0/2010,7.997367,2010-07-31 00:00:00,IRD:Mallard/Avian,H7N3,USA,Alaska,2010-07-31 00:00:00,IRD:Northern Pintail/Avian,H7N3,USA,Alaska,00:00:00
960040,A/northern pintail/Interior Alaska/10BM06895R0/2010,A/mallard/Interior Alaska/10BM06911R0/2010,7.999133,2010-07-31 00:00:00,IRD:Mallard/Avian,H7N3,USA,Alaska,2010-07-31 00:00:00,IRD:Northern Pintail/Avian,H7N3,USA,Alaska,00:00:00
960393,A/northern pintail/Interior Alaska/10BM06895R0/2010,A/northern pintail/Interior Alaska/10BM06303R0/2010,7.995341999999999,2010-07-29 00:00:00,IRD:Northern Pintail/Avian,H7N3,USA,Alaska,2010-07-31 00:00:00,IRD:Northern Pintail/Avian,H7N3,USA,Alaska,"2 days, 00:00:00"
960394,A/northern pintail/Interior Alaska/10BM06895R0/2010,A/northern pintail/Interior Alaska/10BM06306R0/2010,7.996513999999999,2010-07-29 00:00:00,IRD:Northern Pintail/Avian,H7N3,USA,Alaska,2010-07-31 00:00:00,IRD:Northern Pintail/Avian,H7N3,USA,Alaska,"2 days, 00:00:00"
960395,A/northern pintail/Interior Alaska/10BM06895R0/2010,A/northern pintail/Interior Alaska/10BM06524R0/2010,7.999133,2010-07-30 00:00:00,IRD:Northern Pintail/Avian,H7N3,USA,Alaska,2010-07-31 00:00:00,IRD:Northern Pintail/Avian,H7N3,USA,Alaska,"1 days, 00:00:00"
960397,A/northern pintail/Interior Alaska/10BM06895R0/2010,A/northern pintail/Interior Alaska/10BM06720R0/2010,7.996071000000001,2010-07-30 00:00:00,IRD:Northern Pintail/Avian,H7N3,USA,Alaska,2010-07-31 00:00:00,IRD:Northern Pintail/Avian,H7N3,USA,Alaska,"1 days, 00:00:00"
960400,A/northern pintail/Interior Alaska/10BM06895R0/2010,A/northern pintail/Interior Alaska/10BM06899R0/2010,7.999133,2010-07-31 00:00:00,IRD:Northern Pintail/Avian,H7N3,USA,Alaska,2010-07-31 00:00:00,IRD:Northern Pintail/Avian,H7N3,USA,Alaska,00:00:00
961217,A/northern pintail/Interior Alaska/10BM06899R0/2010,A/mallard/Interior Alaska/10BM05347R0/2010(H7N3),7.996764999999999,2010-07-25 00:00:00,IRD:Mallard/Avian,H7N3,USA,Alaska,2010-07-31 00:00:00,IRD:Northern Pintail/Avian,H7N3,USA,Alaska,"6 days, 00:00:00"
961219,A/northern pintail/Interior Alaska/10BM06899R0/2010,A/mallard/Interior Alaska/10BM05860R0/2010(H7N3),7.996764999999999,2010-07-26 00:00:00,IRD:Mallard/Avian,,,,2010-07-31 00:00:00,IRD:Northern Pintail/Avian,H7N3,USA,Alaska,"5 days, 00:00:00"
961235,A/northern pintail/Interior Alaska/10BM06899R0/2010,A/mallard/Interior Alaska/10BM06838R0/2010,7.997382000000001,2010-07-31 00:00:00,IRD:Mallard/Avian,H7N3,USA,Alaska,2010-07-31 00:00:00,IRD:Northern Pintail/Avian,H7N3,USA,Alaska,00:00:00
961236,A/northern pintail/Interior Alaska/10BM06899R0/2010,A/mallard/Interior Alaska/10BM06905R0/2010,8.0,2010-07-31 00:00:00,IRD:Mallard/Avian,H7N3,USA,Alaska,2010-07-31 00:00:00,IRD:Northern Pintail/Avian,H7N3,USA,Alaska,00:00:00
961237,A/northern pintail/Interior Alaska/10BM06899R0/2010,A/mallard/Interior Alaska/10BM06909R0/2010,7.998234999999998,2010-07-31 00:00:00,IRD:Mallard/Avian,H7N3,USA,Alaska,2010-07-31 00:00:00,IRD:Northern Pintail/Avian,H7N3,USA,Alaska,00:00:00
961238,A/northern pintail/Interior Alaska/10BM06899R0/2010,A/mallard/Interior Alaska/10BM06911R0/2010,8.0,2010-07-31 00:00:00,IRD:Mallard/Avian,H7N3,USA,Alaska,2010-07-31 00:00:00,IRD:Northern Pintail/Avian,H7N3,USA,Alaska,00:00:00
961591,A/northern pintail/Interior Alaska/10BM06899R0/2010,A/northern pintail/Interior Alaska/10BM06303R0/2010,7.9962100000000005,2010-07-29 00:00:00,IRD:Northern Pintail/Avian,H7N3,USA,Alaska,2010-07-31 00:00:00,IRD:Northern Pintail/Avian,H7N3,USA,Alaska,"2 days, 00:00:00"
961592,A/northern pintail/Interior Alaska/10BM06899R0/2010,A/northern pintail/Interior Alaska/10BM06306R0/2010,7.997382000000001,2010-07-29 00:00:00,IRD:Northern Pintail/Avian,H7N3,USA,Alaska,2010-07-31 00:00:00,IRD:Northern Pintail/Avian,H7N3,USA,Alaska,"2 days, 00:00:00"
961593,A/northern pintail/Interior Alaska/10BM06899R0/2010,A/northern pintail/Interior Alaska/10BM06524R0/2010,8.0,2010-07-30 00:00:00,IRD:Northern Pintail/Avian,H7N3,USA,Alaska,2010-07-31 00:00:00,IRD:Northern Pintail/Avian,H7N3,USA,Alaska,"1 days, 00:00:00"
961595,A/northern pintail/Interior Alaska/10BM06899R0/2010,A/northern pintail/Interior Alaska/10BM06720R0/2010,7.996939,2010-07-30 00:00:00,IRD:Northern Pintail/Avian,H7N3,USA,Alaska,2010-07-31 00:00:00,IRD:Northern Pintail/Avian,H7N3,USA,Alaska,"1 days, 00:00:00"
961597,A/northern pintail/Interior Alaska/10BM06899R0/2010,A/northern pintail/Interior Alaska/10BM06895R0/2010,7.999133,2010-07-31 00:00:00,IRD:Northern Pintail/Avian,H7N3,USA,Alaska,2010-07-31 00:00:00,IRD:Northern Pintail/Avian,H7N3,USA,Alaska,00:00:00
963613,A/northern pintail/Interior Alaska/10BM07029R0/2010(H7N3),A/mallard/Interior Alaska/10BM05347R0/2010(H7N3),7.994389999999999,2010-07-25 00:00:00,IRD:Mallard/Avian,H7N3,USA,Alaska,2010-08-01 00:00:00,IRD:Northern Pintail/Avian,,,,"7 days, 00:00:00"
963631,A/northern pintail/Interior Alaska/10BM07029R0/2010(H7N3),A/mallard/Interior Alaska/10BM06838R0/2010,7.998844,2010-07-31 00:00:00,IRD:Mallard/Avian,H7N3,USA,Alaska,2010-08-01 00:00:00,IRD:Northern Pintail/Avian,,,,"1 days, 00:00:00"
963632,A/northern pintail/Interior Alaska/10BM07029R0/2010(H7N3),A/mallard/Interior Alaska/10BM06905R0/2010,7.9962100000000005,2010-07-31 00:00:00,IRD:Mallard/Avian,H7N3,USA,Alaska,2010-08-01 00:00:00,IRD:Northern Pintail/Avian,,,,"1 days, 00:00:00"
963633,A/northern pintail/Interior Alaska/10BM07029R0/2010(H7N3),A/mallard/Interior Alaska/10BM06909R0/2010,7.994460000000001,2010-07-31 00:00:00,IRD:Mallard/Avian,H7N3,USA,Alaska,2010-08-01 00:00:00,IRD:Northern Pintail/Avian,,,,"1 days, 00:00:00"
963634,A/northern pintail/Interior Alaska/10BM07029R0/2010(H7N3),A/mallard/Interior Alaska/10BM06911R0/2010,7.996225999999999,2010-07-31 00:00:00,IRD:Mallard/Avian,H7N3,USA,Alaska,2010-08-01 00:00:00,IRD:Northern Pintail/Avian,,,,"1 days, 00:00:00"
